ScrapingDate,ProductID,DiscountPercentage,SellingPrice,IsPromotional,UnitsSold
2026-05-20,P1121,0.1711,762.2,0,5
2026-05-21,P1121,0.1489,782.66,0,4
2026-05-22,P1121,0.1775,756.32,0,1
2026-05-23,P1121,0.1492,782.36,0,5
2026-05-24,P1121,0.1784,755.56,0,2
2026-05-25,P1121,0.1353,795.13,0,1
2026-05-26,P1121,0.1447,786.56,0,2
2026-05-27,P1121,0.1579,774.4,0,1
2026-05-28,P1121,0.1877,747.0,0,1
2026-05-29,P1121,0.1666,766.36,0,3
2026-05-30,P1121,0.1545,777.5,0,0
2026-05-31,P1121,0.1657,767.2,0,2
2026-06-01,P1121,0.1524,779.43,0,2
2026-06-02,P1121,0.1496,781.97,0,2
2026-06-03,P1121,0.1555,776.56,0,2
2026-06-04,P1121,0.1556,776.48,0,3
2026-06-05,P1121,0.1597,772.74,0,1
2026-06-06,P1121,0.1761,757.65,0,1
2026-06-07,P1121,0.1633,769.45,0,4
2026-06-08,P1121,0.1226,806.86,0,0
2026-06-09,P1121,0.1609,771.6,0,1
2026-06-10,P1121,0.1512,780.58,0,6
2026-06-11,P1121,0.1526,779.21,0,3
2026-06-12,P1121,0.1489,782.66,0,3
2026-06-13,P1121,0.1261,803.66,0,4
2026-06-14,P1121,0.1755,758.19,0,1
2026-06-15,P1121,0.147,784.41,0,0
2026-06-16,P1121,0.1536,778.35,0,3
2026-06-17,P1121,0.1711,762.27,0,1
2026-06-18,P1121,0.1544,777.61,0,2
2026-06-19,P1121,0.1459,785.4,0,3
2026-06-20,P1121,0.1598,772.63,0,2
2026-06-21,P1121,0.1793,754.66,0,3
2026-06-22,P1121,0.1654,767.44,0,3
2026-06-23,P1121,0.1449,786.31,0,0
2026-06-24,P1121,0.1432,787.91,0,3
2026-06-25,P1121,0.1713,762.04,0,3
2026-06-26,P1121,0.1695,763.69,0,3
2026-06-27,P1121,0.1664,766.6,0,5
2026-06-28,P1121,0.1365,794.02,0,3
2026-06-29,P1121,0.1448,786.46,0,0
2026-06-30,P1121,0.1715,761.86,0,1
2026-07-01,P1121,0.1664,766.58,0,2
2026-07-02,P1121,0.167,765.98,0,3
2026-07-03,P1121,0.1626,770.07,0,4
2026-07-04,P1121,0.1556,776.5,0,4
2026-07-05,P1121,0.1796,754.38,0,4
2026-07-06,P1121,0.1367,793.89,0,5
2026-07-07,P1121,0.1674,765.68,0,3
2026-07-08,P1121,0.1694,763.84,0,2
2026-07-09,P1121,0.1936,741.58,0,0
2026-07-10,P1121,0.1483,783.23,0,3
2026-07-11,P1121,0.1866,747.97,0,0
2026-07-12,P1121,0.1604,772.07,0,0
2026-07-13,P1121,0.1505,781.16,0,3
2026-07-14,P1121,0.1843,750.13,0,4
2026-03-17,P1122,0.0692,4595.14,0,0
2026-03-18,P1122,0.0357,4760.89,0,1
2026-03-19,P1122,0.0592,4644.92,0,0
2026-03-20,P1122,0.0773,4555.32,0,1
2026-03-21,P1122,0.0512,4684.01,0,0
2026-03-22,P1122,0.0487,4696.44,0,2
2026-03-23,P1122,0.0489,4695.59,0,2
2026-03-24,P1122,0.062,4630.98,0,2
2026-03-25,P1122,0.0658,4611.91,0,2
2026-03-26,P1122,0.0702,4590.47,0,0
2026-03-27,P1122,0.0356,4761.16,0,0
2026-03-28,P1122,0.0633,4624.23,0,1
2026-03-29,P1122,0.0405,4736.81,0,2
2026-03-30,P1122,0.0414,4732.35,0,0
2026-03-31,P1122,0.0866,4509.28,0,1
2026-04-01,P1122,0.048,4699.96,0,0
2026-04-02,P1122,0.0621,4630.44,0,0
2026-04-03,P1122,0.0641,4620.48,0,0
2026-04-04,P1122,0.2724,3592.18,1,0
2026-04-05,P1122,0.2206,3847.67,1,2
2026-04-06,P1122,0.2709,3599.56,1,1
2026-04-07,P1122,0.2798,3555.68,1,6
2026-04-08,P1122,0.2356,3773.58,1,2
2026-04-09,P1122,0.3576,3171.44,1,2
2026-04-10,P1122,0.0342,4767.99,0,0
2026-04-11,P1122,0.0605,4638.25,0,1
2026-04-12,P1122,0.0915,4485.14,0,1
2026-04-13,P1122,0.0695,4593.66,0,0
2026-04-14,P1122,0.0581,4650.0,0,1
2026-04-15,P1122,0.0624,4628.76,0,2
2026-04-16,P1122,0.0557,4661.82,0,0
2026-04-17,P1122,0.0692,4595.12,0,0
2026-04-18,P1122,0.1001,4442.82,0,0
2026-04-19,P1122,0.0709,4586.71,0,1
2026-04-20,P1122,0.0535,4672.6,0,2
2026-04-21,P1122,0.0622,4629.84,0,1
2026-04-22,P1122,0.0782,4550.66,0,1
2026-04-23,P1122,0.0736,4573.79,0,1
2026-04-24,P1122,0.1889,4004.57,1,4
2026-04-25,P1122,0.1584,4155.16,1,1
2026-04-26,P1122,0.3219,3347.8,1,4
2026-04-27,P1122,0.3401,3258.14,1,3
2026-04-28,P1122,0.2866,3522.08,1,3
2026-04-29,P1122,0.2541,3682.67,1,0
2026-04-30,P1122,0.0358,4760.06,0,1
2026-05-01,P1122,0.0696,4593.37,0,0
2026-05-02,P1122,0.0519,4680.86,0,0
2026-05-03,P1122,0.0496,4692.14,0,1
2026-05-04,P1122,0.035,4763.92,0,0
2026-05-05,P1122,0.0505,4687.77,0,0
2026-05-06,P1122,0.051,4684.95,0,1
2026-05-07,P1122,0.0791,4546.27,0,0
2026-05-08,P1122,0.0404,4737.26,0,1
2026-05-09,P1122,0.0696,4593.13,0,1
2026-05-10,P1122,0.0896,4494.63,0,0
2026-05-11,P1122,0.0817,4533.59,0,0
2026-05-12,P1122,0.0394,4742.25,0,0
2026-05-13,P1122,0.0745,4569.33,0,0
2026-05-14,P1122,0.0632,4625.16,0,0
2026-05-15,P1122,0.0657,4612.81,0,0
2026-05-16,P1122,0.3213,3350.77,1,1
2026-05-17,P1122,0.2812,3548.8,1,2
2026-05-18,P1122,0.3431,3243.25,1,0
2026-05-19,P1122,0.2882,3514.26,1,3
2026-05-20,P1122,0.3256,3329.49,1,0
2026-05-21,P1122,0.4233,2847.25,1,0
2026-05-22,P1122,0.2391,3756.45,1,1
2026-05-23,P1122,0.2664,3621.88,1,1
2026-05-24,P1122,0.0499,4690.76,0,3
2026-05-25,P1122,0.0525,4677.93,0,0
2026-05-26,P1122,0.0602,4639.54,0,3
2026-05-27,P1122,0.0479,4700.5,0,0
2026-05-28,P1122,0.0647,4617.58,0,2
2026-05-29,P1122,0.0798,4542.74,0,2
2026-05-30,P1122,0.0723,4579.95,0,0
2026-05-31,P1122,0.0806,4539.04,0,0
2026-06-01,P1122,0.0674,4604.24,0,1
2026-06-02,P1122,0.0859,4512.87,0,0
2026-06-03,P1122,0.061,4635.95,0,2
2026-06-04,P1122,0.0665,4608.57,0,0
2026-06-05,P1122,0.0721,4581.13,0,0
2026-06-06,P1122,0.0641,4620.58,0,1
2026-06-07,P1122,0.0571,4655.27,0,0
2026-06-08,P1122,0.0511,4684.69,0,1
2026-06-09,P1122,0.0887,4499.07,0,1
2026-06-10,P1122,0.0572,4654.36,0,0
2026-06-11,P1122,0.0716,4583.5,0,1
2026-06-12,P1122,0.0471,4704.48,0,0
2026-06-13,P1122,0.054,4670.57,0,0
2026-06-14,P1122,0.066,4611.22,0,0
2026-06-15,P1122,0.0418,4730.77,0,0
2026-06-16,P1122,0.056,4660.36,0,0
2026-06-17,P1122,0.0453,4713.28,0,1
2026-06-18,P1122,0.06,4640.65,0,2
2026-06-19,P1122,0.0511,4684.44,0,0
2026-06-20,P1122,0.0487,4696.33,0,0
2026-06-21,P1122,0.0368,4755.12,0,0
2026-06-22,P1122,0.0704,4589.57,0,0
2026-06-23,P1122,0.0476,4701.77,0,1
2026-06-24,P1122,0.0514,4683.08,0,0
2026-06-25,P1122,0.0692,4595.39,0,2
2026-06-26,P1122,0.0496,4692.31,0,1
2026-06-27,P1122,0.0564,4658.68,0,1
2026-06-28,P1122,0.0679,4601.79,0,0
2026-06-29,P1122,0.0545,4667.73,0,0
2026-06-30,P1122,0.0752,4565.68,0,0
2026-07-01,P1122,0.0476,4701.71,0,1
2026-07-02,P1122,0.0416,4731.45,0,1
2026-07-03,P1122,0.061,4635.57,0,0
2026-07-04,P1122,0.0823,4530.52,0,0
2026-07-05,P1122,0.0777,4553.22,0,0
2026-07-06,P1122,0.0661,4610.68,0,1
2026-07-07,P1122,0.062,4631.04,0,0
2026-07-08,P1122,0.0767,4558.48,0,0
2026-07-09,P1122,0.0688,4597.34,0,2
2026-07-10,P1122,0.0614,4633.8,0,1
2026-07-11,P1122,0.0557,4661.8,0,1
2026-07-12,P1122,0.0608,4636.65,0,2
2026-07-13,P1122,0.0349,4764.54,0,1
2026-07-14,P1122,0.0597,4642.39,0,2
2026-03-17,P1123,0.1039,8060.36,0,0
2026-03-18,P1123,0.129,7835.18,0,0
2026-03-19,P1123,0.1379,7754.98,0,0
2026-03-20,P1123,0.1063,8039.05,0,2
2026-03-21,P1123,0.1213,7904.27,0,0
2026-03-22,P1123,0.0961,8131.01,0,1
2026-03-23,P1123,0.0999,8096.36,0,1
2026-03-24,P1123,0.1152,7958.8,0,0
2026-03-25,P1123,0.1467,7675.89,0,0
2026-03-26,P1123,0.1456,7685.48,0,1
2026-03-27,P1123,0.1246,7874.17,0,0
2026-03-28,P1123,0.11,8005.71,0,0
2026-03-29,P1123,0.116,7951.45,0,1
2026-03-30,P1123,0.1214,7902.98,0,0
2026-03-31,P1123,0.1267,7855.53,0,0
2026-04-01,P1123,0.1354,7776.97,0,0
2026-04-02,P1123,0.1253,7868.17,0,0
2026-04-03,P1123,0.1121,7987.32,0,0
2026-04-04,P1123,0.11,8006.21,0,0
2026-04-05,P1123,0.1405,7731.31,0,0
2026-04-06,P1123,0.1212,7905.18,0,0
2026-04-07,P1123,0.1187,7927.54,0,0
2026-04-08,P1123,0.1406,7730.83,0,0
2026-04-09,P1123,0.1462,7680.56,0,0
2026-04-10,P1123,0.096,8131.3,0,0
2026-04-11,P1123,0.1115,7992.57,0,1
2026-04-12,P1123,0.1086,8017.92,0,1
2026-04-13,P1123,0.1257,7864.59,0,0
2026-04-14,P1123,0.1339,7790.42,0,0
2026-04-15,P1123,0.1234,7884.87,0,0
2026-04-16,P1123,0.1179,7934.97,0,0
2026-04-17,P1123,0.3128,6181.71,1,0
2026-04-18,P1123,0.2237,6983.36,1,1
2026-04-19,P1123,0.3747,5624.58,1,0
2026-04-20,P1123,0.4209,5209.57,1,1
2026-04-21,P1123,0.2243,6977.29,1,1
2026-04-22,P1123,0.4028,5371.91,1,1
2026-04-23,P1123,0.3073,6231.25,1,0
2026-04-24,P1123,0.4075,5329.24,1,0
2026-04-25,P1123,0.4093,5313.7,1,0
2026-04-26,P1123,0.1295,7830.2,0,0
2026-04-27,P1123,0.138,7753.62,0,0
2026-04-28,P1123,0.1217,7900.77,0,0
2026-04-29,P1123,0.1152,7959.42,0,2
2026-04-30,P1123,0.1319,7809.2,0,1
2026-05-01,P1123,0.1309,7817.97,0,0
2026-05-02,P1123,0.0976,8117.72,0,1
2026-05-03,P1123,0.129,7835.1,0,0
2026-05-04,P1123,0.1305,7820.95,0,0
2026-05-05,P1123,0.1227,7891.47,0,0
2026-05-06,P1123,0.1102,8004.15,0,0
2026-05-07,P1123,0.1297,7828.55,0,0
2026-05-08,P1123,0.1524,7624.05,0,0
2026-05-09,P1123,0.0791,8283.95,0,0
2026-05-10,P1123,0.1367,7765.66,0,0
2026-05-11,P1123,0.1175,7938.67,0,0
2026-05-12,P1123,0.1196,7919.06,0,0
2026-05-13,P1123,0.1075,8028.16,0,0
2026-05-14,P1123,0.1203,7913.27,0,0
2026-05-15,P1123,0.1389,7745.81,0,1
2026-05-16,P1123,0.1044,8055.79,0,0
2026-05-17,P1123,0.1128,7980.92,0,0
2026-05-18,P1123,0.1377,7756.99,0,0
2026-05-19,P1123,0.0967,8125.08,0,0
2026-05-20,P1123,0.1313,7814.36,0,0
2026-05-21,P1123,0.0976,8117.41,0,0
2026-05-22,P1123,0.1404,7731.91,0,0
2026-05-23,P1123,0.1572,7581.07,0,0
2026-05-24,P1123,0.1234,7884.79,0,1
2026-05-25,P1123,0.14,7736.23,0,0
2026-05-26,P1123,0.1319,7808.48,0,0
2026-05-27,P1123,0.1321,7806.8,0,0
2026-05-28,P1123,0.1553,7598.3,0,0
2026-05-29,P1123,0.1226,7892.27,0,0
2026-05-30,P1123,0.1175,7937.92,0,0
2026-05-31,P1123,0.1268,7854.42,0,0
2026-06-01,P1123,0.1432,7707.13,0,0
2026-06-02,P1123,0.1433,7706.49,0,0
2026-06-03,P1123,0.1439,7700.74,0,0
2026-06-04,P1123,0.1089,8015.4,0,0
2026-06-05,P1123,0.1584,7570.64,0,1
2026-06-06,P1123,0.1399,7737.02,0,0
2026-06-07,P1123,0.1079,8024.33,0,0
2026-06-08,P1123,0.1441,7698.96,0,1
2026-06-09,P1123,0.1106,8000.81,0,0
2026-06-10,P1123,0.1145,7965.02,0,0
2026-06-11,P1123,0.1412,7724.76,0,0
2026-06-12,P1123,0.1044,8055.88,0,1
2026-06-13,P1123,0.1177,7936.58,0,0
2026-06-14,P1123,0.1521,7627.29,0,1
2026-06-15,P1123,0.1168,7944.65,0,0
2026-06-16,P1123,0.0901,8184.9,0,0
2026-06-17,P1123,0.1336,7793.84,0,0
2026-06-18,P1123,0.122,7897.42,0,1
2026-06-19,P1123,0.1209,7907.85,0,0
2026-06-20,P1123,0.0982,8111.6,0,0
2026-06-21,P1123,0.128,7843.6,0,0
2026-06-22,P1123,0.1388,7746.8,0,1
2026-06-23,P1123,0.1134,7975.06,0,1
2026-06-24,P1123,0.1206,7910.09,0,0
2026-06-25,P1123,0.1251,7869.9,0,0
2026-06-26,P1123,0.1235,7883.91,0,0
2026-06-27,P1123,0.1072,8031.22,0,1
2026-06-28,P1123,0.1155,7956.03,0,0
2026-06-29,P1123,0.4397,5039.85,1,0
2026-06-30,P1123,0.3694,5672.12,1,0
2026-07-01,P1123,0.293,6359.37,1,2
2026-07-02,P1123,0.3183,6131.99,1,0
2026-07-03,P1123,0.1402,7733.85,0,0
2026-07-04,P1123,0.1027,8071.31,0,1
2026-07-05,P1123,0.1502,7643.83,0,0
2026-07-06,P1123,0.1494,7651.2,0,0
2026-07-07,P1123,0.1311,7815.9,0,0
2026-07-08,P1123,0.0998,8097.83,0,1
2026-07-09,P1123,0.1528,7620.61,0,0
2026-07-10,P1123,0.1438,7701.28,0,0
2026-07-11,P1123,0.1209,7907.36,0,1
2026-07-12,P1123,0.1214,7903.66,0,1
2026-07-13,P1123,0.1468,7674.56,0,0
2026-07-14,P1123,0.1492,7653.01,0,0
2026-03-17,P1124,0.0474,11893.37,0,0
2026-03-18,P1124,0.0442,11932.65,0,0
2026-03-19,P1124,0.0473,11894.43,0,0
2026-03-20,P1124,0.0714,11593.35,0,0
2026-03-21,P1124,0.0575,11767.33,0,0
2026-03-22,P1124,0.0562,11783.25,0,0
2026-03-23,P1124,0.0486,11877.83,0,0
2026-03-24,P1124,0.0688,11625.76,0,1
2026-03-25,P1124,0.0758,11538.09,0,0
2026-03-26,P1124,0.0441,11933.83,0,0
2026-03-27,P1124,0.0632,11695.44,0,0
2026-03-28,P1124,0.0473,11894.71,0,2
2026-03-29,P1124,0.0516,11840.17,0,0
2026-03-30,P1124,0.0583,11756.74,0,0
2026-03-31,P1124,0.0299,12111.1,0,0
2026-04-01,P1124,0.061,11723.03,0,0
2026-04-02,P1124,0.0213,12219.22,0,0
2026-04-03,P1124,0.0283,12131.05,0,1
2026-04-04,P1124,0.0357,12038.66,0,0
2026-04-05,P1124,0.0528,11825.11,0,0
2026-04-06,P1124,0.0592,11746.05,0,0
2026-04-07,P1124,0.0394,11992.88,0,0
2026-04-08,P1124,0.065,11673.59,0,1
2026-04-09,P1124,0.0397,11989.27,0,0
2026-04-10,P1124,0.0426,11952.42,0,0
2026-04-11,P1124,0.0667,11651.78,0,0
2026-04-12,P1124,0.0578,11762.79,0,0
2026-04-13,P1124,0.0693,11619.56,0,0
2026-04-14,P1124,0.0733,11569.13,0,1
2026-04-15,P1124,0.2426,9456.13,1,1
2026-04-16,P1124,0.325,8427.24,1,3
2026-04-17,P1124,0.2895,8870.35,1,1
2026-04-18,P1124,0.1964,10032.91,1,0
2026-04-19,P1124,0.3194,8497.49,1,1
2026-04-20,P1124,0.318,8514.97,1,0
2026-04-21,P1124,0.2753,9047.35,1,0
2026-04-22,P1124,0.3773,7773.74,1,0
2026-04-23,P1124,0.0522,11832.97,0,1
2026-04-24,P1124,0.0573,11769.64,0,0
2026-04-25,P1124,0.0642,11683.65,0,0
2026-04-26,P1124,0.0691,11622.1,0,0
2026-04-27,P1124,0.0539,11811.48,0,0
2026-04-28,P1124,0.0374,12018.13,0,0
2026-04-29,P1124,0.0559,11786.66,0,1
2026-04-30,P1124,0.0534,11818.48,0,0
2026-05-01,P1124,0.0694,11618.37,0,1
2026-05-02,P1124,0.0547,11801.37,0,0
2026-05-03,P1124,0.0712,11595.82,0,0
2026-05-04,P1124,0.0658,11663.71,0,0
2026-05-05,P1124,0.0298,12113.05,0,0
2026-05-06,P1124,0.0571,11771.78,0,3
2026-05-07,P1124,0.299,8751.4,1,0
2026-05-08,P1124,0.4302,7113.72,1,1
2026-05-09,P1124,0.2272,9647.58,1,2
2026-05-10,P1124,0.2914,8846.11,1,2
2026-05-11,P1124,0.29,8864.28,1,0
2026-05-12,P1124,0.0536,11815.0,0,1
2026-05-13,P1124,0.0584,11755.54,0,0
2026-05-14,P1124,0.058,11760.14,0,0
2026-05-15,P1124,0.0471,11896.05,0,2
2026-05-16,P1124,0.0367,12026.51,0,0
2026-05-17,P1124,0.0627,11701.64,0,0
2026-05-18,P1124,0.0816,11465.92,0,0
2026-05-19,P1124,0.049,11872.7,0,0
2026-05-20,P1124,0.0857,11414.48,0,0
2026-05-21,P1124,0.055,11797.78,0,0
2026-05-22,P1124,0.0732,11570.87,0,0
2026-05-23,P1124,0.0615,11716.92,0,0
2026-05-24,P1124,0.0756,11540.85,0,0
2026-05-25,P1124,0.0507,11852.13,0,0
2026-05-26,P1124,0.0606,11727.52,0,0
2026-05-27,P1124,0.0535,11816.39,0,0
2026-05-28,P1124,0.0733,11569.89,0,0
2026-05-29,P1124,0.0485,11879.29,0,0
2026-05-30,P1124,0.0312,12095.59,0,1
2026-05-31,P1124,0.0642,11683.23,0,0
2026-06-01,P1124,0.0554,11793.04,0,0
2026-06-02,P1124,0.0545,11804.32,0,0
2026-06-03,P1124,0.0365,12029.03,0,0
2026-06-04,P1124,0.0575,11766.37,0,1
2026-06-05,P1124,0.0695,11616.54,0,0
2026-06-06,P1124,0.0597,11739.68,0,0
2026-06-07,P1124,0.0684,11630.59,0,1
2026-06-08,P1124,0.0595,11742.37,0,0
2026-06-09,P1124,0.0729,11574.14,0,0
2026-06-10,P1124,0.042,11960.74,0,0
2026-06-11,P1124,0.0616,11715.74,0,1
2026-06-12,P1124,0.0687,11627.04,0,1
2026-06-13,P1124,0.0407,11976.45,0,1
2026-06-14,P1124,0.0393,11994.04,0,0
2026-06-15,P1124,0.0637,11689.22,0,0
2026-06-16,P1124,0.0676,11640.97,0,0
2026-06-17,P1124,0.0487,11876.97,0,2
2026-06-18,P1124,0.0773,11520.16,0,0
2026-06-19,P1124,0.0455,11916.77,0,0
2026-06-20,P1124,0.0576,11765.56,0,0
2026-06-21,P1124,0.0662,11658.42,0,0
2026-06-22,P1124,0.0392,11994.78,0,0
2026-06-23,P1124,0.0502,11858.27,0,0
2026-06-24,P1124,0.0742,11558.48,0,0
2026-06-25,P1124,0.0734,11568.3,0,1
2026-06-26,P1124,0.0891,11371.75,0,0
2026-06-27,P1124,0.0726,11578.21,0,1
2026-06-28,P1124,0.048,11885.16,0,1
2026-06-29,P1124,0.0658,11663.08,0,0
2026-06-30,P1124,0.0527,11826.26,0,1
2026-07-01,P1124,0.041,11972.95,0,2
2026-07-02,P1124,0.0809,11474.09,0,0
2026-07-03,P1124,0.0277,12138.7,0,1
2026-07-04,P1124,0.0661,11659.3,0,1
2026-07-05,P1124,0.0718,11588.19,0,1
2026-07-06,P1124,0.0302,12107.36,0,0
2026-07-07,P1124,0.0689,11624.39,0,0
2026-07-08,P1124,0.0713,11594.37,0,0
2026-07-09,P1124,0.027,12147.73,0,0
2026-07-10,P1124,0.082,11460.72,0,0
2026-07-11,P1124,0.0741,11558.98,0,0
2026-07-12,P1124,0.0555,11792.15,0,0
2026-07-13,P1124,0.047,11898.41,0,1
2026-07-14,P1124,0.0382,12008.2,0,0
2026-03-17,P1125,0.0393,10717.47,0,1
2026-03-18,P1125,0.0377,10734.85,0,0
2026-03-19,P1125,0.0312,10807.27,0,3
2026-03-20,P1125,0.0409,10699.68,0,0
2026-03-21,P1125,0.0499,10599.12,0,0
2026-03-22,P1125,0.0242,10885.91,0,0
2026-03-23,P1125,0.0201,10931.59,0,3
2026-03-24,P1125,0.0521,10574.63,0,0
2026-03-25,P1125,0.0532,10562.12,0,0
2026-03-26,P1125,0.0436,10669.54,0,0
2026-03-27,P1125,0.0328,10789.59,0,2
2026-03-28,P1125,0.052,10575.29,0,1
2026-03-29,P1125,0.0632,10451.09,0,0
2026-03-30,P1125,0.0401,10708.73,0,1
2026-03-31,P1125,0.0235,10893.95,0,1
2026-04-01,P1125,0.0263,10861.8,0,0
2026-04-02,P1125,0.0265,10859.88,0,0
2026-04-03,P1125,0.0518,10577.88,0,0
2026-04-04,P1125,0.0488,10610.85,0,2
2026-04-05,P1125,0.0161,10975.74,0,1
2026-04-06,P1125,0.0446,10657.65,0,0
2026-04-07,P1125,0.0394,10715.93,0,2
2026-04-08,P1125,0.0488,10611.21,0,0
2026-04-09,P1125,0.0534,10560.35,0,0
2026-04-10,P1125,0.0479,10621.83,0,0
2026-04-11,P1125,0.0123,11017.94,0,0
2026-04-12,P1125,0.0302,10818.34,0,0
2026-04-13,P1125,0.0433,10672.74,0,0
2026-04-14,P1125,0.0264,10860.66,0,1
2026-04-15,P1125,0.0257,10868.71,0,0
2026-04-16,P1125,0.0308,10812.58,0,2
2026-04-17,P1125,0.0392,10718.13,0,0
2026-04-18,P1125,0.0423,10683.5,0,1
2026-04-19,P1125,0.0367,10745.71,0,0
2026-04-20,P1125,0.066,10418.84,0,0
2026-04-21,P1125,0.0422,10684.8,0,0
2026-04-22,P1125,0.0215,10916.24,0,0
2026-04-23,P1125,0.0448,10656.06,0,1
2026-04-24,P1125,0.0445,10659.02,0,0
2026-04-25,P1125,0.0148,10990.68,0,0
2026-04-26,P1125,0.0426,10679.9,0,0
2026-04-27,P1125,0.0312,10807.72,0,0
2026-04-28,P1125,0.0393,10717.28,0,0
2026-04-29,P1125,0.0293,10828.95,0,0
2026-04-30,P1125,0.0555,10536.37,0,0
2026-05-01,P1125,0.0164,10972.32,0,0
2026-05-02,P1125,0.0,11155.64,0,0
2026-05-03,P1125,0.0258,10867.38,0,0
2026-05-04,P1125,0.0552,10539.38,0,0
2026-05-05,P1125,0.051,10586.32,0,0
2026-05-06,P1125,0.0271,10852.95,0,0
2026-05-07,P1125,0.0436,10669.77,0,0
2026-05-08,P1125,0.0573,10516.16,0,0
2026-05-09,P1125,0.0347,10768.31,0,0
2026-05-10,P1125,0.0567,10522.61,0,1
2026-05-11,P1125,0.0379,10732.65,0,0
2026-05-12,P1125,0.0509,10587.48,0,0
2026-05-13,P1125,0.0318,10800.93,0,0
2026-05-14,P1125,0.0248,10879.22,0,0
2026-05-15,P1125,0.0389,10722.02,0,0
2026-05-16,P1125,0.0252,10874.68,0,0
2026-05-17,P1125,0.0338,10778.41,0,0
2026-05-18,P1125,0.0682,10395.17,0,1
2026-05-19,P1125,0.0426,10680.81,0,0
2026-05-20,P1125,0.0493,10605.62,0,0
2026-05-21,P1125,0.0168,10968.44,0,0
2026-05-22,P1125,0.0661,10418.74,0,0
2026-05-23,P1125,0.0369,10743.49,0,0
2026-05-24,P1125,0.0271,10853.73,0,0
2026-05-25,P1125,0.0216,10914.73,0,0
2026-05-26,P1125,0.0278,10845.49,0,0
2026-05-27,P1125,0.0179,10956.01,0,0
2026-05-28,P1125,0.0,11155.64,0,0
2026-05-29,P1125,0.05,10598.31,0,0
2026-05-30,P1125,0.0222,10907.46,0,1
2026-05-31,P1125,0.0615,10470.02,0,0
2026-06-01,P1125,0.0501,10596.9,0,1
2026-06-02,P1125,0.0106,11037.07,0,2
2026-06-03,P1125,0.0348,10766.9,0,1
2026-06-04,P1125,0.0215,10916.19,0,0
2026-06-05,P1125,0.0224,10905.85,0,2
2026-06-06,P1125,0.0267,10857.89,0,2
2026-06-07,P1125,0.0523,10572.02,0,0
2026-06-08,P1125,0.0613,10471.73,0,0
2026-06-09,P1125,0.0337,10779.67,0,0
2026-06-10,P1125,0.0546,10546.58,0,2
2026-06-11,P1125,0.0242,10886.01,0,0
2026-06-12,P1125,0.014,10999.71,0,0
2026-06-13,P1125,0.0469,10632.59,0,0
2026-06-14,P1125,0.04,10709.58,0,2
2026-06-15,P1125,0.0728,10344.03,0,1
2026-06-16,P1125,0.0259,10866.47,0,0
2026-06-17,P1125,0.0065,11082.8,0,0
2026-06-18,P1125,0.0616,10467.98,0,0
2026-06-19,P1125,0.0486,10613.7,0,2
2026-06-20,P1125,0.0263,10862.39,0,0
2026-06-21,P1125,0.0532,10561.71,0,0
2026-06-22,P1125,0.0402,10706.69,0,0
2026-06-23,P1125,0.0393,10717.55,0,0
2026-06-24,P1125,0.3106,7691.17,1,2
2026-06-25,P1125,0.2538,8324.23,1,2
2026-06-26,P1125,0.3046,7758.05,1,3
2026-06-27,P1125,0.264,8210.27,1,1
2026-06-28,P1125,0.3985,6709.68,1,0
2026-06-29,P1125,0.2133,8775.98,1,0
2026-06-30,P1125,0.2195,8706.97,1,0
2026-07-01,P1125,0.1828,9116.23,1,2
2026-07-02,P1125,0.0291,10830.89,0,0
2026-07-03,P1125,0.0322,10796.89,0,1
2026-07-04,P1125,0.0368,10745.48,0,0
2026-07-05,P1125,0.0494,10605.08,0,1
2026-07-06,P1125,0.0352,10762.51,0,1
2026-07-07,P1125,0.017,10965.62,0,0
2026-07-08,P1125,0.0265,10859.51,0,1
2026-07-09,P1125,0.0488,10610.73,0,0
2026-07-10,P1125,0.0346,10770.02,0,0
2026-07-11,P1125,0.0207,10924.37,0,0
2026-07-12,P1125,0.0315,10804.19,0,0
2026-07-13,P1125,0.0306,10813.78,0,0
2026-07-14,P1125,0.044,10664.91,0,0
2026-03-17,P1126,0.0134,3101.91,0,1
2026-03-18,P1126,0.0383,3023.78,0,2
2026-03-19,P1126,0.0297,3050.91,0,2
2026-03-20,P1126,0.0436,3007.02,0,0
2026-03-21,P1126,0.0453,3001.88,0,1
2026-03-22,P1126,0.0294,3051.75,0,2
2026-03-23,P1126,0.07,2924.21,0,0
2026-03-24,P1126,0.0461,2999.26,0,1
2026-03-25,P1126,0.0279,3056.45,0,2
2026-03-26,P1126,0.028,3056.12,0,2
2026-03-27,P1126,0.0422,3011.4,0,3
2026-03-28,P1126,0.0379,3025.14,0,1
2026-03-29,P1126,0.0359,3031.24,0,1
2026-03-30,P1126,0.0312,3046.04,0,2
2026-03-31,P1126,0.3019,2194.99,1,2
2026-04-01,P1126,0.2639,2314.38,1,3
2026-04-02,P1126,0.2834,2253.24,1,3
2026-04-03,P1126,0.3417,2069.72,1,5
2026-04-04,P1126,0.2674,2303.35,1,2
2026-04-05,P1126,0.3563,2023.91,1,2
2026-04-06,P1126,0.402,1880.1,1,1
2026-04-07,P1126,0.1988,2518.99,1,2
2026-04-08,P1126,0.0449,3003.06,0,2
2026-04-09,P1126,0.0345,3035.64,0,0
2026-04-10,P1126,0.0117,3107.35,0,2
2026-04-11,P1126,0.0171,3090.25,0,2
